Date,Start (ET),Visitor team,Visitor team's points,Home team,Home team's points,Attendance,Arena,Notes
"March 10, 2023",10:30p,Toronto Raptors,112,Los Angeles Lakers,122,"18,322",Crypto.com Arena,Regular Season
"March 11, 2023",4:00p,New York Knicks,95,Los Angeles Clippers,106,"19,068",Crypto.com Arena,Regular Season
"March 11, 2023",7:00p,Utah Jazz,119,Charlotte Hornets,111,"17,221",Spectrum Center,Regular Season
"March 11, 2023",7:00p,Indiana Pacers,121,Detroit Pistons,115,"20,190",Little Caesars Arena,Regular Season
"March 11, 2023",7:00p,Miami Heat,114,Orlando Magic,126,"17,347",Amway Center,Regular Season
"March 11, 2023",7:30p,Boston Celtics,134,Atlanta Hawks,125,"17,884",State Farm Arena,Regular Season
"March 11, 2023",8:00p,Chicago Bulls,119,Houston Rockets,111,"18,055",Toyota Center,Regular Season
"March 11, 2023",8:00p,Dallas Mavericks,108,Memphis Grizzlies,112,"17,794",FedEx Forum,Regular Season
"March 11, 2023",8:30p,Milwaukee Bucks,116,Golden State Warriors,125,"18,064",Chase Center,Regular Season
"March 11, 2023",8:30p,Oklahoma City Thunder,110,New Orleans Pelicans,96,"17,606",Smoothie King Center,Regular Season
"March 11, 2023",9:00p,Sacramento Kings,128,Phoenix Suns,119,"17,071",Footprint Center,Regular Season
"March 12, 2023",3:30p,Brooklyn Nets,122,Denver Nuggets,120,"19,739",Ball Arena,Regular Season
"March 12, 2023",5:00p,Cleveland Cavaliers,114,Charlotte Hornets,108,"17,342",Spectrum Center,Regular Season
"March 12, 2023",6:00p,Washington Wizards,93,Philadelphia 76ers,112,"21,220",Wells Fargo Center,Regular Season
"March 12, 2023",7:00p,Portland Trail Blazers,110,New Orleans Pelicans,127,"16,676",Smoothie King Center,Regular Season
"March 12, 2023",7:00p,Oklahoma City Thunder,102,San Antonio Spurs,90,"17,314",AT&T Center,Regular Season
"March 12, 2023",9:00p,New York Knicks,112,Los Angeles Lakers,108,"18,997",Crypto.com Arena,Regular Season
"March 13, 2023",7:00p,Indiana Pacers,97,Detroit Pistons,117,"18,313",Little Caesars Arena,Regular Season
"March 13, 2023",7:30p,Minnesota Timberwolves,136,Atlanta Hawks,115,"17,799",State Farm Arena,Regular Season
"March 13, 2023",7:30p,Memphis Grizzlies,104,Dallas Mavericks,88,"20,303",American Airlines Center,Regular Season
"March 13, 2023",7:30p,Utah Jazz,115,Miami Heat,119,"19,721",Kaseya Center,Regular Season
"March 13, 2023",8:00p,Boston Celtics,109,Houston Rockets,111,"18,055",Toyota Center,Regular Season
"March 13, 2023",10:00p,Phoenix Suns,112,Golden State Warriors,123,"18,064",Chase Center,Regular Season
"March 13, 2023",10:00p,Milwaukee Bucks,133,Sacramento Kings,124,"18,111",Golden 1 Center,Regular Season
"March 14, 2023",7:00p,Cleveland Cavaliers,120,Charlotte Hornets,104,"14,690",Spectrum Center,Regular Season
"March 14, 2023",7:00p,Detroit Pistons,97,Washington Wizards,117,"15,279",Capital One Arena,Regular Season
"March 14, 2023",7:30p,Denver Nuggets,110,Toronto Raptors,125,"19,800",Scotiabank Arena,Regular Season
"March 14, 2023",8:00p,Los Angeles Lakers,123,New Orleans Pelicans,108,"18,625",Smoothie King Center,Regular Season
"March 14, 2023",8:00p,Brooklyn Nets,107,Oklahoma City Thunder,121,"16,976",Paycom Center,Regular Season
"March 14, 2023",8:00p,Orlando Magic,114,San Antonio Spurs,132,"13,708",AT&T Center,Regular Season
"March 14, 2023",10:00p,Milwaukee Bucks,116,Phoenix Suns,104,"17,071",Footprint Center,Regular Season
"March 14, 2023",10:00p,New York Knicks,123,Portland Trail Blazers,107,"19,488",Moda Center,Regular Season
"March 15, 2023",7:30p,Philadelphia 76ers,118,Cleveland Cavaliers,109,"19,432",Rocket Mortgage Fieldhouse,Regular Season
"March 15, 2023",7:30p,Memphis Grizzlies,119,Miami Heat,138,"19,794",Kaseya Center,Regular Season
"March 15, 2023",8:00p,Sacramento Kings,117,Chicago Bulls,114,"21,886",United Center,Regular Season
"March 15, 2023",8:00p,Los Angeles Lakers,110,Houston Rockets,114,"18,055",Toyota Center,Regular Season
"March 15, 2023",8:00p,Boston Celtics,104,Minnesota Timberwolves,102,"17,136",Target Center,Regular Season
"March 15, 2023",8:30p,Dallas Mavericks,137,San Antonio Spurs,128,"18,354",AT&T Center,Regular Season
"March 15, 2023",10:00p,Golden State Warriors,126,Los Angeles Clippers,134,"19,068",Crypto.com Arena,Regular Season
"March 16, 2023",7:00p,Denver Nuggets,119,Detroit Pistons,100,"17,987",Little Caesars Arena,Regular Season
"March 16, 2023",7:30p,Sacramento Kings,101,Brooklyn Nets,96,"18,172",Barclays Center,Regular Season
"March 16, 2023",7:30p,Oklahoma City Thunder,111,Toronto Raptors,128,"19,800",Scotiabank Arena,Regular Season
"March 16, 2023",8:00p,Indiana Pacers,139,Milwaukee Bucks,123,"17,797",Fiserv Forum,Regular Season
"March 16, 2023",10:00p,Orlando Magic,113,Phoenix Suns,116,"17,071",Footprint Center,Regular Season
"March 17, 2023",7:00p,Philadelphia 76ers,121,Charlotte Hornets,82,"19,096",Spectrum Center,Regular Season
"March 17, 2023",7:30p,Golden State Warriors,119,Atlanta Hawks,127,"18,201",State Farm Arena,Regular Season
"March 17, 2023",7:30p,Washington Wizards,94,Cleveland Cavaliers,117,"19,432",Rocket Mortgage Fieldhouse,Regular Season
"March 17, 2023",8:00p,Minnesota Timberwolves,131,Chicago Bulls,139,"20,109",United Center,Regular Season
"March 17, 2023",8:00p,New Orleans Pelicans,112,Houston Rockets,114,"15,841",Toyota Center,Regular Season
"March 17, 2023",8:00p,Memphis Grizzlies,126,San Antonio Spurs,120,"15,221",AT&T Center,Regular Season
"March 17, 2023",10:00p,Boston Celtics,126,Portland Trail Blazers,112,"19,393",Moda Center,Regular Season
"March 17, 2023",10:30p,Dallas Mavericks,111,Los Angeles Lakers,110,"18,997",Crypto.com Arena,Regular Season
"March 18, 2023",1:00p,Denver Nuggets,110,New York Knicks,116,"19,812",Madison Square Garden (IV),Regular Season
"March 18, 2023",3:00p,Orlando Magic,113,Los Angeles Clippers,108,"17,533",Crypto.com Arena,Regular Season
"March 18, 2023",7:00p,Philadelphia 76ers,141,Indiana Pacers,121,"17,274",Gainbridge Fieldhouse,Regular Season
"March 18, 2023",7:00p,Minnesota Timberwolves,107,Toronto Raptors,122,"19,800",Scotiabank Arena,Regular Season
"March 18, 2023",8:00p,Miami Heat,99,Chicago Bulls,113,"20,094",United Center,Regular Season
"March 18, 2023",8:00p,Golden State Warriors,119,Memphis Grizzlies,133,"18,396",FedEx Forum,Regular Season
"March 18, 2023",8:00p,Sacramento Kings,132,Washington Wizards,118,"18,529",Capital One Arena,Regular Season
"March 18, 2023",9:00p,Boston Celtics,117,Utah Jazz,118,"18,206",Vivint Arena,Regular Season
"March 19, 2023",3:30p,Denver Nuggets,108,Brooklyn Nets,102,"18,235",Barclays Center,Regular Season
"March 19, 2023",3:30p,Phoenix Suns,120,Oklahoma City Thunder,124,"17,897",Paycom Center,Regular Season
"March 19, 2023",4:00p,Atlanta Hawks,118,San Antonio Spurs,126,"16,311",AT&T Center,Regular Season
"March 19, 2023",6:00p,Miami Heat,112,Detroit Pistons,100,"20,190",Little Caesars Arena,Regular Season
"March 19, 2023",7:00p,New Orleans Pelicans,117,Houston Rockets,107,"14,209",Toyota Center,Regular Season
"March 19, 2023",8:00p,Toronto Raptors,111,Milwaukee Bucks,118,"17,341",Fiserv Forum,Regular Season
"March 19, 2023",9:00p,Los Angeles Clippers,117,Portland Trail Blazers,102,"18,714",Moda Center,Regular Season
"March 19, 2023",9:30p,Orlando Magic,105,Los Angeles Lakers,111,"18,997",Crypto.com Arena,Regular Season
"March 20, 2023",7:00p,Indiana Pacers,109,Charlotte Hornets,115,"12,449",Spectrum Center,Regular Season
"March 20, 2023",7:00p,Chicago Bulls,109,Philadelphia 76ers,105,"21,145",Wells Fargo Center,Regular Season
"March 20, 2023",7:30p,Minnesota Timberwolves,140,New York Knicks,134,"19,812",Madison Square Garden (IV),Regular Season
"March 20, 2023",8:00p,Golden State Warriors,121,Houston Rockets,108,"16,116",Toyota Center,Regular Season
"March 20, 2023",8:00p,Dallas Mavericks,108,Memphis Grizzlies,112,"17,794",FedEx Forum,Regular Season
"March 20, 2023",9:00p,Sacramento Kings,120,Utah Jazz,128,"18,206",Vivint Arena,Regular Season
"March 21, 2023",7:00p,Washington Wizards,112,Orlando Magic,122,"16,096",Amway Center,Regular Season
"March 21, 2023",7:30p,Detroit Pistons,107,Atlanta Hawks,129,"17,129",State Farm Arena,Regular Season
"March 21, 2023",7:30p,Cleveland Cavaliers,115,Brooklyn Nets,109,"17,732",Barclays Center,Regular Season
"March 21, 2023",8:00p,San Antonio Spurs,84,New Orleans Pelicans,119,"15,466",Smoothie King Center,Regular Season
"March 21, 2023",10:00p,Boston Celtics,132,Sacramento Kings,109,"18,111",Golden 1 Center,Regular Season
"March 21, 2023",10:30p,Oklahoma City Thunder,101,Los Angeles Clippers,100,"19,068",Crypto.com Arena,Regular Season
"March 22, 2023",7:00p,Denver Nuggets,118,Washington Wizards,104,"16,508",Capital One Arena,Regular Season
"March 22, 2023",7:30p,Golden State Warriors,127,Dallas Mavericks,125,"20,377",American Airlines Center,Regular Season
"March 22, 2023",7:30p,New York Knicks,120,Miami Heat,127,"19,863",Kaseya Center,Regular Season
"March 22, 2023",7:30p,Indiana Pacers,118,Toronto Raptors,114,"19,800",Scotiabank Arena,Regular Season
"March 22, 2023",8:00p,Philadelphia 76ers,116,Chicago Bulls,91,"20,946",United Center,Regular Season
"March 22, 2023",8:00p,Houston Rockets,125,Memphis Grizzlies,130,"17,794",FedEx Forum,Regular Season
"March 22, 2023",8:00p,San Antonio Spurs,94,Milwaukee Bucks,130,"17,756",Fiserv Forum,Regular Season
"March 22, 2023",8:00p,Atlanta Hawks,124,Minnesota Timberwolves,125,"17,136",Target Center,Regular Season
"March 22, 2023",9:00p,Portland Trail Blazers,127,Utah Jazz,115,,Vivint Arena,Regular Season
"March 22, 2023",10:00p,Phoenix Suns,111,Los Angeles Lakers,122,"18,435",Crypto.com Arena,Regular Season
"March 23, 2023",7:00p,New York Knicks,106,Orlando Magic,111,"17,607",Amway Center,Regular Season
"March 23, 2023",7:30p,Cleveland Cavaliers,116,Brooklyn Nets,114,"17,732",Barclays Center,Regular Season
"March 23, 2023",8:00p,Charlotte Hornets,96,New Orleans Pelicans,115,"15,749",Smoothie King Center,Regular Season
"March 23, 2023",10:30p,Oklahoma City Thunder,105,Los Angeles Clippers,127,"17,307",Crypto.com Arena,Regular Season
"March 24, 2023",7:00p,Indiana Pacers,95,Boston Celtics,120,"19,156",TD Garden,Regular Season
"March 24, 2023",7:00p,San Antonio Spurs,124,Washington Wizards,136,"17,004",Capital One Arena,Regular Season
"March 24, 2023",7:30p,Detroit Pistons,97,Toronto Raptors,118,"19,800",Scotiabank Arena,Regular Season
"March 24, 2023",8:00p,Houston Rockets,114,Memphis Grizzlies,151,"17,851",FedEx Forum,Regular Season
"March 24, 2023",8:30p,Charlotte Hornets,117,Dallas Mavericks,109,"20,347",American Airlines Center,Regular Season
"March 24, 2023",9:00p,Milwaukee Bucks,144,Utah Jazz,116,"18,206",Vivint Arena,Regular Season
"March 24, 2023",10:00p,Philadelphia 76ers,112,Golden State Warriors,120,"18,064",Chase Center,Regular Season
"March 24, 2023",10:00p,Chicago Bulls,124,Portland Trail Blazers,96,"19,393",Moda Center,Regular Season
"March 24, 2023",10:00p,Phoenix Suns,127,Sacramento Kings,135,"18,151",Golden 1 Center,Regular Season
"March 24, 2023",10:30p,Oklahoma City Thunder,111,Los Angeles Lakers,116,"18,997",Crypto.com Arena,Regular Season
"March 25, 2023",5:00p,Indiana Pacers,130,Atlanta Hawks,143,"17,699",State Farm Arena,Regular Season
"March 25, 2023",8:00p,Brooklyn Nets,129,Miami Heat,100,"19,680",Kaseya Center,Regular Season
"March 25, 2023",9:00p,Milwaukee Bucks,106,Denver Nuggets,129,"19,919",Ball Arena,Regular Season
"March 25, 2023",10:00p,Philadelphia 76ers,105,Phoenix Suns,125,"17,071",Footprint Center,Regular Season
"March 25, 2023",10:00p,Utah Jazz,113,Sacramento Kings,121,"18,151",Golden 1 Center,Regular Season
"March 25, 2023",10:30p,New Orleans Pelicans,131,Los Angeles Clippers,110,"17,702",Crypto.com Arena,Regular Season
"March 26, 2023",1:00p,Dallas Mavericks,104,Charlotte Hornets,110,"19,264",Spectrum Center,Regular Season
"March 26, 2023",3:30p,Chicago Bulls,118,Los Angeles Lakers,108,"18,997",Crypto.com Arena,Regular Season
"March 26, 2023",6:00p,Memphis Grizzlies,123,Atlanta Hawks,119,"18,056",State Farm Arena,Regular Season
"March 26, 2023",6:00p,San Antonio Spurs,93,Boston Celtics,137,"19,156",TD Garden,Regular Season
"March 26, 2023",6:00p,Houston Rockets,91,Cleveland Cavaliers,108,"19,432",Rocket Mortgage Fieldhouse,Regular Season
"March 26, 2023",6:00p,Brooklyn Nets,106,Orlando Magic,119,"17,862",Amway Center,Regular Season
"March 26, 2023",6:00p,Washington Wizards,104,Toronto Raptors,114,"19,800",Scotiabank Arena,Regular Season
"March 26, 2023",7:00p,Oklahoma City Thunder,118,Portland Trail Blazers,112,"18,626",Moda Center,Regular Season
"March 26, 2023",8:30p,Minnesota Timberwolves,99,Golden State Warriors,96,"18,064",Chase Center,Regular Season
"March 27, 2023",7:00p,Milwaukee Bucks,126,Detroit Pistons,117,"21,090",Little Caesars Arena,Regular Season
"March 27, 2023",7:00p,Dallas Mavericks,127,Indiana Pacers,104,"17,022",Gainbridge Fieldhouse,Regular Season
"March 27, 2023",7:30p,Houston Rockets,115,New York Knicks,137,"19,812",Madison Square Garden (IV),Regular Season
"March 27, 2023",9:00p,Phoenix Suns,117,Utah Jazz,103,"18,206",Vivint Arena,Regular Season
"March 27, 2023",9:30p,Philadelphia 76ers,111,Denver Nuggets,116,"19,781",Ball Arena,Regular Season
"March 27, 2023",10:00p,New Orleans Pelicans,124,Portland Trail Blazers,90,"17,943",Moda Center,Regular Season
"March 27, 2023",10:00p,Minnesota Timberwolves,119,Sacramento Kings,115,"18,151",Golden 1 Center,Regular Season
"March 27, 2023",10:30p,Chicago Bulls,112,Los Angeles Clippers,124,"19,068",Crypto.com Arena,Regular Season
"March 28, 2023",7:00p,Boston Celtics,111,Washington Wizards,130,"20,476",Capital One Arena,Regular Season
"March 28, 2023",7:30p,Cleveland Cavaliers,118,Atlanta Hawks,120,"17,748",State Farm Arena,Regular Season
"March 28, 2023",7:30p,Miami Heat,92,Toronto Raptors,106,"19,800",Scotiabank Arena,Regular Season
"March 28, 2023",8:00p,Orlando Magic,108,Memphis Grizzlies,113,"16,507",FedEx Forum,Regular Season
"March 28, 2023",8:00p,Charlotte Hornets,137,Oklahoma City Thunder,134,"15,428",Paycom Center,Regular Season
"March 28, 2023",10:00p,New Orleans Pelicans,109,Golden State Warriors,120,"18,064",Chase Center,Regular Season
"March 29, 2023",7:00p,Milwaukee Bucks,149,Indiana Pacers,136,"16,524",Gainbridge Fieldhouse,Regular Season
"March 29, 2023",7:30p,Houston Rockets,114,Brooklyn Nets,123,"17,074",Barclays Center,Regular Season
"March 29, 2023",7:30p,Miami Heat,92,New York Knicks,101,"19,812",Madison Square Garden (IV),Regular Season
"March 29, 2023",7:30p,Dallas Mavericks,108,Philadelphia 76ers,116,"20,583",Wells Fargo Center,Regular Season
"March 29, 2023",8:00p,Los Angeles Lakers,121,Chicago Bulls,110,"21,739",United Center,Regular Season
"March 29, 2023",8:00p,Los Angeles Clippers,141,Memphis Grizzlies,132,"16,775",FedEx Forum,Regular Season
"March 29, 2023",8:00p,Detroit Pistons,106,Oklahoma City Thunder,107,"15,047",Paycom Center,Regular Season
"March 29, 2023",8:00p,Utah Jazz,128,San Antonio Spurs,117,"18,354",AT&T Center,Regular Season
"March 29, 2023",10:00p,Minnesota Timberwolves,100,Phoenix Suns,107,"17,071",Footprint Center,Regular Season
"March 29, 2023",10:00p,Sacramento Kings,120,Portland Trail Blazers,80,"18,550",Moda Center,Regular Season
"March 30, 2023",7:30p,Boston Celtics,140,Milwaukee Bucks,99,"18,073",Fiserv Forum,Regular Season
"March 30, 2023",10:00p,New Orleans Pelicans,107,Denver Nuggets,88,"19,728",Ball Arena,Regular Season
"March 31, 2023",7:00p,Chicago Bulls,121,Charlotte Hornets,91,"18,768",Spectrum Center,Regular Season
"March 31, 2023",7:00p,Oklahoma City Thunder,117,Indiana Pacers,121,"16,506",Gainbridge Fieldhouse,Regular Season
"March 31, 2023",7:00p,Toronto Raptors,110,Philadelphia 76ers,117,"20,993",Wells Fargo Center,Regular Season
"March 31, 2023",7:00p,Orlando Magic,116,Washington Wizards,109,"16,411",Capital One Arena,Regular Season
"March 31, 2023",7:30p,Utah Jazz,114,Boston Celtics,122,"19,156",TD Garden,Regular Season
"March 31, 2023",7:30p,Atlanta Hawks,107,Brooklyn Nets,124,"17,849",Barclays Center,Regular Season
"March 31, 2023",7:30p,New York Knicks,130,Cleveland Cavaliers,116,"19,432",Rocket Mortgage Fieldhouse,Regular Season
"March 31, 2023",8:00p,Detroit Pistons,115,Houston Rockets,121,"15,844",Toyota Center,Regular Season
"March 31, 2023",8:00p,Los Angeles Clippers,94,Memphis Grizzlies,108,"16,376",FedEx Forum,Regular Season
"March 31, 2023",8:00p,Los Angeles Lakers,123,Minnesota Timberwolves,111,"18,978",Target Center,Regular Season
"March 31, 2023",10:00p,San Antonio Spurs,115,Golden State Warriors,130,"18,064",Chase Center,Regular Season
"March 31, 2023",10:00p,Sacramento Kings,138,Portland Trail Blazers,114,"18,389",Moda Center,Regular Season
"March 31, 2023",10:30p,Denver Nuggets,93,Phoenix Suns,100,"17,071",Footprint Center,Regular Season
"April 1, 2023",7:30p,Dallas Mavericks,122,Miami Heat,129,"20,011",Kaseya Center,Regular Season
"April 1, 2023",8:30p,Los Angeles Clippers,114,New Orleans Pelicans,122,"18,399",Smoothie King Center,Regular Season
"April 2, 2023",1:00p,Toronto Raptors,128,Charlotte Hornets,108,"16,052",Spectrum Center,Regular Season
"April 2, 2023",3:30p,Utah Jazz,110,Brooklyn Nets,111,"17,732",Barclays Center,Regular Season
"April 2, 2023",3:30p,Memphis Grizzlies,107,Chicago Bulls,128,"20,944",United Center,Regular Season
"April 2, 2023",3:30p,Portland Trail Blazers,107,Minnesota Timberwolves,105,"18,978",Target Center,Regular Season
"April 2, 2023",6:00p,Dallas Mavericks,130,Atlanta Hawks,132,"17,678",State Farm Arena,Regular Season
"April 2, 2023",6:00p,Washington Wizards,109,New York Knicks,118,"19,812",Madison Square Garden (IV),Regular Season
"April 2, 2023",6:00p,Detroit Pistons,102,Orlando Magic,128,"19,431",Amway Center,Regular Season
"April 2, 2023",6:00p,San Antonio Spurs,142,Sacramento Kings,134,"18,183",Golden 1 Center,Regular Season
"April 2, 2023",7:00p,Los Angeles Lakers,134,Houston Rockets,109,"18,204",Toyota Center,Regular Season
"April 2, 2023",7:00p,Phoenix Suns,128,Oklahoma City Thunder,118,"17,981",Paycom Center,Regular Season
"April 2, 2023",8:00p,Indiana Pacers,105,Cleveland Cavaliers,115,"19,432",Rocket Mortgage Fieldhouse,Regular Season
"April 2, 2023",8:00p,Philadelphia 76ers,104,Milwaukee Bucks,117,"17,532",Fiserv Forum,Regular Season
"April 2, 2023",8:30p,Golden State Warriors,110,Denver Nuggets,112,"19,752",Ball Arena,Regular Season
"April 4, 2023",7:00p,Toronto Raptors,120,Charlotte Hornets,100,"14,965",Spectrum Center,Regular Season
"April 4, 2023",7:00p,Miami Heat,118,Detroit Pistons,105,"18,453",Little Caesars Arena,Regular Season
"April 4, 2023",7:00p,Cleveland Cavaliers,117,Orlando Magic,113,"19,449",Amway Center,Regular Season
"April 4, 2023",7:00p,Milwaukee Bucks,140,Washington Wizards,128,"19,098",Capital One Arena,Regular Season
"April 4, 2023",7:30p,Minnesota Timberwolves,107,Brooklyn Nets,102,"17,893",Barclays Center,Regular Season
